"member_id","state_id","emp_id","annual_income","dti","home_ownership"
892603,2831,2831,39520,0.2466,"RENT"
1065387,2832,2832,47000,0.1422,"RENT"
1276042,2833,2833,70360,0.0829,"RENT"
1263840,2834,2834,45000,0.0989,"RENT"
616541,2835,2835,30000,0.1232,"RENT"
1271811,2836,2836,60000,0.0724,"RENT"
928416,2837,2837,64000,0.2053,"RENT"
682830,2838,2838,67000.08,0.1404,"RENT"
1227338,2839,2839,66000,0.1275,"RENT"
930463,2840,2840,85000,0.1725,"RENT"
578516,2841,2841,102000,0.0731,"RENT"
703182,2842,2842,140000,0.0838,"RENT"
1243141,2843,2843,27864,0.0917,"RENT"
287371,2844,2844,30000,0.0252,"RENT"
779716,2845,2845,72000,0.2037,"RENT"
349940,2846,2846,20800,0.1004,"RENT"
642254,2847,2847,81000,0.1528,"RENT"
604393,2848,2848,60000,0.0494,"RENT"
688365,2849,2849,100000,0.0719,"RENT"
1032594,2850,2850,65000,0.0654,"RENT"
828765,2851,2851,43200,0.0597,"RENT"
919117,2852,2852,50000,0.0626,"RENT"
827115,2853,2853,38000,0.2435,"RENT"
1017169,2854,2854,24000,0.0425,"RENT"
383119,2855,2855,25000,0.1623,"RENT"
977262,2856,2856,41000,0.1787,"RENT"
603769,2857,2857,26400,0.1014,"RENT"
584010,2858,2858,70000,0.1538,"RENT"
822745,2859,2859,37500,0.1203,"RENT"
792338,2860,2860,45000,0.0235,"RENT"
633282,2861,2861,42000,0.1074,"RENT"
641689,2862,2862,80000,0.0697,"RENT"
752191,2863,2863,105000,0.0633,"RENT"
637844,2864,2864,60000,0.2278,"RENT"
672121,2865,2865,72000,0.1895,"RENT"
365900,2866,2866,65000,0.1019,"RENT"
819327,2867,2867,21000,0.1697,"RENT"
438039,2868,2868,34000,0.1585,"RENT"
1252598,2869,2869,70000,0.0523,"RENT"
300009,2870,2870,8500,0.0424,"RENT"
1030008,2871,2871,45000,0.1024,"RENT"
516244,2872,2872,44208,0.0567,"RENT"
1190850,2873,2873,60000,0.2137,"RENT"
528858,2874,2874,39000,0.0098,"RENT"
1246042,2875,2875,70560,0.1613,"RENT"
623786,2876,2876,42000,0.1703,"RENT"
936586,2877,2877,30000,0.2032,"RENT"
1106413,2878,2878,55692,0.0771,"RENT"
979849,2879,2879,52800,0.06,"RENT"
1278099,2880,2880,70000,0.085,"RENT"
634373,2881,2881,42000,0.032,"RENT"
903529,2882,2882,46000,0.1983,"RENT"
371632,2883,2883,46250,0.0397,"RENT"
1284362,2884,2884,42000,0.1806,"RENT"
375231,2885,2885,80400,0.0367,"RENT"
436998,2886,2886,41745,0.1958,"RENT"
609338,2887,2887,67500,0.1947,"RENT"
895255,2888,2888,53000,0.19,"RENT"
777052,2889,2889,85000,0.1225,"RENT"
867565,2890,2890,33000,0.1222,"RENT"
607533,2891,2891,65000,0.0183,"RENT"
376659,2892,2892,33996,0.1338,"RENT"
844398,2893,2893,72000,0.1028,"RENT"
993957,2894,2894,65000,0.0142,"RENT"
502550,2895,2895,37000,0.2342,"RENT"
583371,2896,2896,54000,0.1371,"RENT"
638692,2897,2897,70176,0.232,"RENT"
663965,2898,2898,40000,0.1041,"RENT"
744465,2899,2899,45000,0.2032,"RENT"
620323,2900,2900,40000,0.063,"RENT"
1267456,2901,2901,32000,0.1905,"RENT"
1243360,2902,2902,46000,0.1234,"RENT"
893854,2903,2903,33200,0.2219,"RENT"
539528,2904,2904,46800,0.0074,"RENT"
1008781,2905,2905,55000,0.0231,"RENT"
536994,2906,2906,57000,0.1899,"RENT"
700475,2907,2907,55000,0.07,"RENT"
507023,2908,2908,58000,0.0507,"RENT"
488448,2909,2909,42200,0.1777,"RENT"
1238853,2910,2910,25000,0.2722,"RENT"
400062,2911,2911,32000,0.1511,"RENT"
1161637,2912,2912,79000,0.0281,"RENT"
1286787,2913,2913,52000,0.2416,"RENT"
776768,2914,2914,86000,0.1475,"RENT"
1264634,2915,2915,44100,0.2512,"RENT"
423407,2916,2916,55032,0.2117,"RENT"
645097,2917,2917,60000,0.1474,"RENT"
367119,2918,2918,45000,0.1069,"RENT"
558397,2919,2919,52128,0.1899,"RENT"
933712,2920,2920,40000,0.0729,"RENT"
630636,2921,2921,25000,0.1992,"RENT"
582057,2922,2922,48000,0.1265,"RENT"
656498,2923,2923,24000,0.1845,"RENT"
1217316,2924,2924,34000,0.1348,"RENT"
275254,2925,2925,125000,0.0705,"RENT"
818645,2926,2926,46000,0.0728,"RENT"
1219400,2927,2927,37200,0.1471,"RENT"
816346,2928,2928,60000,0.1894,"RENT"
723527,2929,2929,47000,0.2387,"RENT"
812881,2930,2930,80000,0.0942,"RENT"
1263389,2931,2931,22000,0.1516,"RENT"
1061366,2932,2932,70000,0.1567,"RENT"
624960,2933,2933,82500,0.2348,"RENT"
360502,2934,2934,56000,0.1704,"RENT"
1080061,2935,2935,35000,0.2088,"RENT"
608812,2936,2936,42000,0.1977,"RENT"
681402,2937,2937,39500,0.1206,"RENT"
732573,2938,2938,72000,0.2008,"RENT"
530689,2939,2939,38000,0.168,"RENT"
1047069,2940,2940,85000,0.0412,"RENT"
1285870,2941,2941,70000,0.1733,"RENT"
1044750,2942,2942,100000,0.066,"RENT"
956863,2943,2943,25200,0.1333,"RENT"
765679,2944,2944,43000,0.1236,"RENT"
1056676,2945,2945,65000,0.1261,"RENT"
350595,2946,2946,60000,0.1948,"RENT"
688996,2947,2947,80000,0.0523,"RENT"
795250,2948,2948,96000,0.0025,"RENT"
351631,2949,2949,59000,0.0895,"RENT"
899648,2950,2950,60000,0.2808,"RENT"
815277,2951,2951,50400,0.1545,"RENT"
978165,2952,2952,32000,0.165,"RENT"
830885,2953,2953,101000,0.103,"RENT"
587682,2954,2954,25000,0.0533,"RENT"
608939,2955,2955,15500,0.1455,"RENT"
557674,2956,2956,60000,0.029,"RENT"
1267430,2957,2957,102000,0.0835,"RENT"
793170,2958,2958,57500,0.1933,"RENT"
572719,2959,2959,28404,0.2024,"RENT"
812902,2960,2960,44000,0.2315,"RENT"
581647,2961,2961,70500,0.1265,"RENT"
542192,2962,2962,24000,0.087,"RENT"
1144357,2963,2963,45000,0.2088,"RENT"
664217,2964,2964,41000,0.2099,"RENT"
629687,2965,2965,70000,0.1018,"RENT"
1186588,2966,2966,65000,0.1641,"RENT"
960986,2967,2967,48000,0.1627,"RENT"
620489,2968,2968,60000,0.1564,"RENT"
304850,2969,2969,45000,0.1131,"RENT"
1281704,2970,2970,35000,0.1347,"RENT"
607248,2971,2971,32400,0.2341,"RENT"
1242863,2972,2972,27000,0.2391,"RENT"
1204725,2973,2973,60000,0.154,"RENT"
1059753,2974,2974,145000,0.1512,"RENT"
612938,2975,2975,78000,0.1232,"RENT"
1262714,2976,2976,25000,0.1574,"RENT"
1222369,2977,2977,33600,0.0893,"RENT"
1015852,2978,2978,19000,0.1295,"RENT"
634826,2979,2979,37200,0.0877,"RENT"
461878,2980,2980,115000,0.0886,"RENT"
1079515,2981,2981,24000,0.0595,"RENT"
1274423,2982,2982,80000,0.0831,"RENT"
643502,2983,2983,48500,0.1198,"RENT"
1282640,2984,2984,60000,0.1498,"RENT"
634745,2985,2985,75576,0.1599,"RENT"
513271,2986,2986,35000,0.2366,"RENT"
1033867,2987,2987,47881.47,0.1023,"RENT"
604209,2988,2988,72858.96,0.2026,"RENT"
1012806,2989,2989,38000,0.1961,"RENT"
1264548,2990,2990,50000,0.2455,"RENT"
996809,2991,2991,42000,0.1611,"RENT"
703703,2992,2992,65000,0.1122,"RENT"
919005,2993,2993,42000,0.1949,"RENT"
633411,2994,2994,135000,0.1003,"RENT"
1254797,2995,2995,60000,0.1324,"RENT"
1263182,2996,2996,24000,0.241,"RENT"
1046615,2997,2997,35960,0.1942,"RENT"
995260,2998,2998,58000,0.1581,"RENT"
617226,2999,2999,91000,0.2259,"RENT"
372211,3000,3000,92000,0.1263,"RENT"
1263287,3001,3001,51000,0.1016,"RENT"
943597,3002,3002,100000,0.211,"RENT"
618209,3003,3003,80000,0.231,"RENT"
834118,3004,3004,93000,0.2432,"RENT"
540560,3005,3005,22000,0.0802,"RENT"
382318,3006,3006,34000,0.1712,"RENT"
958249,3007,3007,42000,0.0849,"RENT"
709295,3008,3008,26400,0.2086,"RENT"
578132,3009,3009,40000,0.241,"RENT"
351407,3010,3010,20000,0.0516,"RENT"
1067287,3011,3011,67000,0.2027,"RENT"
931489,3012,3012,14400,0.2008,"RENT"
729033,3013,3013,48000,0.152,"RENT"
316240,3014,3014,48000,0.1765,"RENT"
578091,3015,3015,45000,0.2069,"RENT"
572200,3016,3016,57500,0.1716,"RENT"
524035,3017,3017,54731,0.2096,"RENT"
614353,3018,3018,167000,0.0726,"RENT"
417627,3019,3019,30000,0.1168,"RENT"
1250829,3020,3020,30000,0.1168,"RENT"
613085,3021,3021,50000,0.2453,"RENT"
1283801,3022,3022,71200,0.1872,"RENT"
937199,3023,3023,72000,0.1347,"RENT"
1070831,3024,3024,65000,0.045,"RENT"
1270705,3025,3025,35000,0.1248,"RENT"
696568,3026,3026,60000,0.1016,"RENT"
590167,3027,3027,30000,0.1988,"RENT"
557726,3028,3028,42900,0.1421,"RENT"
620071,3029,3029,52000,0.0247,"RENT"
877370,3030,3030,30000,0.0468,"RENT"
446560,3031,3031,73000,0.0694,"RENT"
515368,3032,3032,17000,0.1814,"RENT"
572667,3033,3033,48701,0.1291,"RENT"
735019,3034,3034,18000,0.0827,"RENT"
657693,3035,3035,39000,0.1686,"RENT"
539702,3036,3036,172500,0.1322,"RENT"
1260599,3037,3037,62502,0.1978,"RENT"
992426,3038,3038,43000,0.1231,"RENT"
1003635,3039,3039,43000,0.1409,"RENT"
698614,3040,3040,63600,0.2066,"RENT"
578131,3041,3041,37232,0.2085,"RENT"
696258,3042,3042,75000,0.1395,"RENT"
664233,3043,3043,69700,0.1097,"RENT"
1050230,3044,3044,89000,0.0518,"RENT"
920850,3045,3045,40560,0.0482,"RENT"
795772,3046,3046,53000,0.0557,"RENT"
620580,3047,3047,36500,0.1838,"RENT"
574396,3048,3048,62000,0.1866,"RENT"
994707,3049,3049,37157,0.082,"RENT"
674262,3050,3050,28000,0.2319,"RENT"
826865,3051,3051,47000,0.1353,"RENT"
705284,3052,3052,48000,0.2243,"RENT"
410950,3053,3053,20000,0,"RENT"
1233670,3054,3054,55000,0.2138,"RENT"
912370,3055,3055,50000,0.0382,"RENT"
727581,3056,3056,50000,0.1519,"RENT"
678935,3057,3057,50650,0.1845,"RENT"
966513,3058,3058,50400,0.1262,"RENT"
1263473,3059,3059,62000,0.0501,"RENT"
679113,3060,3060,48000,0.2077,"RENT"
686241,3061,3061,32000,0.0851,"RENT"
634668,3062,3062,55000,0.0041,"RENT"
375486,3063,3063,91000,0.1332,"RENT"
1092280,3064,3064,24000,0.2095,"RENT"
575978,3065,3065,65000,0.1379,"RENT"
995353,3066,3066,35000,0.1375,"RENT"
878916,3067,3067,50000,0.1658,"RENT"
602333,3068,3068,37000,0.2063,"RENT"
733208,3069,3069,60000,0.1006,"RENT"
1286092,3070,3070,80000,0.0655,"RENT"
1267507,3071,3071,18000,0.17,"RENT"
565466,3072,3072,49920,0.1931,"RENT"
289584,3073,3073,72321,0.1563,"RENT"
348613,3074,3074,30000,0.1704,"RENT"
799272,3075,3075,50000,0.2306,"RENT"
458646,3076,3076,35000,0.1447,"RENT"
377777,3077,3077,22880,0.1689,"RENT"
581740,3078,3078,51000,0.1569,"RENT"
695970,3079,3079,68000,0.1158,"RENT"
1187711,3080,3080,53000,0.1818,"RENT"
659794,3081,3081,24000,0.127,"RENT"
629926,3082,3082,155000,0.2319,"RENT"
945322,3083,3083,82000,0.1247,"RENT"
833289,3084,3084,60000,0.2174,"RENT"
700775,3085,3085,36000,0.0403,"RENT"
627612,3086,3086,40000,0.2202,"RENT"
349269,3087,3087,71000,0.1972,"RENT"
660528,3088,3088,32000,0.1065,"RENT"
1049089,3089,3089,40000,0.1638,"RENT"
652600,3090,3090,38604,0.1675,"RENT"
1187042,3091,3091,38340,0.1878,"RENT"
1193030,3092,3092,25000,0.2045,"RENT"
373528,3093,3093,44000,0.1437,"RENT"
1042995,3094,3094,10560,0.1727,"RENT"
618898,3095,3095,37000,0.2004,"RENT"
745750,3096,3096,75000,0.2229,"RENT"
597346,3097,3097,150000,0.0713,"RENT"
822513,3098,3098,71004,0.084,"RENT"
302955,3099,3099,100000,0.021,"RENT"
608999,3100,3100,18000,0.1687,"RENT"
717476,3101,3101,19820,0.0599,"RENT"
794235,3102,3102,35000,0.2496,"RENT"
1273245,3103,3103,55000,0.1156,"RENT"
890188,3104,3104,45000,0.1357,"RENT"
1261399,3105,3105,60000,0.2192,"RENT"
1065021,3106,3106,32000,0.1849,"RENT"
1012703,3107,3107,44000,0.1631,"RENT"
1055235,3108,3108,46000,0.2379,"RENT"
375331,3109,3109,10000,0.2184,"RENT"
345385,3110,3110,61000,0.0929,"RENT"
350470,3111,3111,53000,0.2092,"RENT"
808567,3112,3112,93000,0.0973,"RENT"
961846,3113,3113,43000,0.226,"RENT"
631539,3114,3114,70000,0.1641,"RENT"
306152,3115,3115,45900,0.1875,"RENT"
467290,3116,3116,24000,0.036,"RENT"
728518,3117,3117,42500,0.0669,"RENT"
613862,3118,3118,45000,0.2011,"RENT"
350778,3119,3119,24000,0.174,"RENT"
363922,3120,3120,20800,0.0358,"RENT"
114426,3121,3121,65000,0.1429,"RENT"
287406,3122,3122,50000,0.0922,"RENT"
1044625,3123,3123,53000,0.0713,"RENT"
885836,3124,3124,53250,0.2211,"RENT"
624480,3125,3125,89523,0.1345,"RENT"
885429,3126,3126,30680,0.2437,"RENT"
901279,3127,3127,48000,0.2498,"RENT"
633714,3128,3128,62000,0.2433,"RENT"
1270094,3129,3129,60000,0.1216,"RENT"
917749,3130,3130,28600,0.2341,"RENT"
1073662,3131,3131,52000,0.1583,"RENT"
930746,3132,3132,45000,0.1509,"RENT"
791026,3133,3133,84300,0.085,"RENT"
506487,3134,3134,24000,0.216,"RENT"
1264747,3135,3135,50000,0.1099,"RENT"
1064476,3136,3136,34800,0.1883,"RENT"
371155,3137,3137,58000,0.1438,"RENT"
1018561,3138,3138,25000,0.204,"RENT"
1205266,3139,3139,92000,0.1544,"RENT"
771061,3140,3140,30000,0.1905,"RENT"
748761,3141,3141,50000,0.1483,"RENT"
352057,3142,3142,95800,0.1456,"RENT"
349818,3143,3143,12000,0.096,"RENT"
606591,3144,3144,38500,0.0305,"RENT"
1263255,3145,3145,26000,0.1182,"RENT"
833578,3146,3146,35000,0.1107,"RENT"
736907,3147,3147,34000,0.1595,"RENT"
505613,3148,3148,48000,0.208,"RENT"
1204838,3149,3149,26000,0.144,"RENT"
948757,3150,3150,27500,0.0807,"RENT"
703445,3151,3151,46000,0.1717,"RENT"
972591,3152,3152,38400,0.2422,"RENT"
618701,3153,3153,50000,0.1366,"RENT"
1264640,3154,3154,55000,0.1687,"RENT"
1269620,3155,3155,40000,0.2415,"RENT"
1141970,3156,3156,70000,0.1299,"RENT"
1278000,3157,3157,30000,0.1068,"RENT"
356980,3158,3158,68608,0.0862,"RENT"
1272319,3159,3159,52000,0.0711,"RENT"
578108,3160,3160,58000,0.1931,"RENT"
1268130,3161,3161,83000,0.1799,"RENT"
648972,3162,3162,25000,0.0552,"RENT"
459351,3163,3163,59000,0.1338,"RENT"
1062272,3164,3164,80000,0.2195,"RENT"
915594,3165,3165,34000,0.1094,"RENT"
867846,3166,3166,68000,0.1285,"RENT"
1271395,3167,3167,42000,0.1943,"RENT"
829888,3168,3168,60400,0.186,"RENT"
542697,3169,3169,55000,0.2086,"RENT"
697429,3170,3170,28800,0.0814,"RENT"
451507,3171,3171,38004,0.1778,"RENT"
677070,3172,3172,47500,0.0354,"RENT"
613914,3173,3173,78500,0.1414,"RENT"
1278045,3174,3174,30000,0.2336,"RENT"
288096,3175,3175,30000,0.2148,"RENT"
1275875,3176,3176,69000,0.2158,"RENT"
749977,3177,3177,42000,0.0483,"RENT"
1091023,3178,3178,21600,0.1822,"RENT"
1091508,3179,3179,62100,0.1252,"RENT"
1097131,3180,3180,52000,0.0565,"RENT"
1287764,3181,3181,35000,0.1433,"RENT"
971632,3182,3182,120000,0.1085,"RENT"
1256726,3183,3183,45000,0.0944,"RENT"
866679,3184,3184,40000,0.1992,"RENT"
299594,3185,3185,39684,0.1388,"RENT"
1266273,3186,3186,70000,0.1353,"RENT"
344996,3187,3187,38168,0.1563,"RENT"
720226,3188,3188,69000,0.0466,"RENT"
1273291,3189,3189,80000,0.0399,"RENT"
669224,3190,3190,84998.64,0.0446,"RENT"
1059238,3191,3191,90000,0.1257,"RENT"
1270296,3192,3192,62400,0.1685,"RENT"
1052835,3193,3193,44500,0.151,"RENT"
559339,3194,3194,44000,0.2075,"RENT"
612353,3195,3195,23624.95,0.1961,"RENT"
468183,3196,3196,43000,0.0918,"RENT"
859031,3197,3197,72000,0.181,"RENT"
1264321,3198,3198,38000,0.0777,"RENT"
869055,3199,3199,60000,0.0806,"RENT"
900765,3200,3200,42000,0.2191,"RENT"
739500,3201,3201,45000,0.1275,"RENT"
822364,3202,3202,96000,0.2069,"RENT"
589383,3203,3203,33600,0.1339,"RENT"
1288420,3204,3204,55000,0.0799,"RENT"
648232,3205,3205,36000,0.12,"RENT"
754102,3206,3206,55000,0.1612,"RENT"
353586,3207,3207,38000,0.1809,"RENT"
781779,3208,3208,20000,0.108,"RENT"
347712,3209,3209,54996,0.1218,"RENT"
403744,3210,3210,29400,0.222,"RENT"
644082,3211,3211,27600,0.2152,"RENT"
1243674,3212,3212,45000,0.1643,"RENT"
648279,3213,3213,50000,0.1349,"RENT"
403139,3214,3214,21996,0.1713,"RENT"
1032931,3215,3215,69600,0.035,"RENT"
975386,3216,3216,45000,0.2112,"RENT"
1011036,3217,3217,25000,0.1166,"RENT"
530438,3218,3218,65004,0.0812,"RENT"
626214,3219,3219,81960,0.2256,"RENT"
522829,3220,3220,45000,0.1443,"RENT"
1262815,3221,3221,90000,0.074,"RENT"
499342,3222,3222,70000,0.2218,"RENT"
844072,3223,3223,27000,0.052,"RENT"
1240148,3224,3224,38400,0.1278,"RENT"
1284421,3225,3225,45000,0.1016,"RENT"
646579,3226,3226,175000,0.1891,"RENT"
655055,3227,3227,42000,0.1743,"RENT"
917764,3228,3228,61500,0.1011,"RENT"
1209278,3229,3229,38700,0.1699,"RENT"
603247,3230,3230,50000,0.041,"RENT"
687393,3231,3231,84996,0.169,"RENT"
508340,3232,3232,45000,0.1739,"RENT"
531570,3233,3233,60000,0.1648,"RENT"
896966,3234,3234,74000,0.1498,"RENT"
601492,3235,3235,42000,0.2197,"RENT"
556250,3236,3236,66000,0.0589,"RENT"
512754,3237,3237,47160,0.1952,"RENT"
918191,3238,3238,50100,0.0381,"RENT"
985657,3239,3239,60000,0.2208,"RENT"
565119,3240,3240,140000,0.0836,"RENT"
645241,3241,3241,22800,0.1068,"RENT"
614673,3242,3242,24000,0.1615,"RENT"
1214344,3243,3243,60000,0.135,"RENT"
1263521,3244,3244,50000,0.0926,"RENT"
1265401,3245,3245,45000,0.2253,"RENT"
446495,3246,3246,52000,0.1221,"RENT"
589378,3247,3247,70000,0.0045,"RENT"
1272202,3248,3248,45000,0.1589,"RENT"
587035,3249,3249,65000,0.0163,"RENT"
612446,3250,3250,28000,0.2361,"RENT"
297780,3251,3251,150000,0.0686,"RENT"
408928,3252,3252,27600,0.1748,"RENT"
588862,3253,3253,50000,0.1678,"RENT"
544885,3254,3254,28000,0.1521,"RENT"
538200,3255,3255,45000,0.2213,"RENT"
375239,3256,3256,45000,0.1883,"RENT"
1101724,3257,3257,18144,0.1217,"RENT"
1088555,3258,3258,72000,0.183,"RENT"
719060,3259,3259,40000,0.2145,"RENT"
622823,3260,3260,76000,0.0895,"RENT"
992579,3261,3261,45000,0.0493,"RENT"
818683,3262,3262,43000,0.1072,"RENT"
582878,3263,3263,55000,0.062,"RENT"
925462,3264,3264,45000,0.248,"RENT"
958376,3265,3265,41000,0.187,"RENT"
610899,3266,3266,25000,0.0706,"RENT"
590022,3267,3267,170000,0.1079,"RENT"
1079151,3268,3268,66000,0.2167,"RENT"
586023,3269,3269,75000,0.119,"RENT"
508634,3270,3270,43000,0.1794,"RENT"
928801,3271,3271,64800,0.0506,"RENT"
297223,3272,3272,35713.6,0.171,"RENT"
360670,3273,3273,21300,0.1008,"RENT"
365583,3274,3274,52000,0.0909,"RENT"
779991,3275,3275,61400,0.1628,"RENT"
699776,3276,3276,59200,0.1228,"RENT"
866925,3277,3277,48000,0.2085,"RENT"
610366,3278,3278,73000,0.2134,"RENT"
630108,3279,3279,85500,0.2077,"RENT"
483608,3280,3280,43000,0.2166,"RENT"
590579,3281,3281,100000,0.1148,"RENT"
486362,3282,3282,63000,0.1206,"RENT"
621001,3283,3283,40000,0.2466,"RENT"
610143,3284,3284,510000,0.013,"RENT"
713038,3285,3285,24000,0.1965,"RENT"
253680,3286,3286,180000,0.2293,"RENT"
353908,3287,3287,58000,0.2112,"RENT"
387938,3288,3288,93000,0.1935,"RENT"
697663,3289,3289,71000,0.0869,"RENT"
1187196,3290,3290,65000,0.1957,"RENT"
619449,3291,3291,100000,0.127,"RENT"
632100,3292,3292,49270,0.2319,"RENT"
634922,3293,3293,51000,0.1492,"RENT"
796281,3294,3294,25200,0.1143,"RENT"
632142,3295,3295,21000,0.0271,"RENT"
1221048,3296,3296,113000,0.0598,"RENT"
1274792,3297,3297,30000,0.1584,"RENT"
565220,3298,3298,50400,0.1607,"RENT"
1263695,3299,3299,45000,0.0493,"RENT"
1066489,3300,3300,41000,0.0647,"RENT"
630528,3301,3301,45000,0.1515,"RENT"
620917,3302,3302,71500,0.1638,"RENT"
1022718,3303,3303,43500,0.2411,"RENT"
399637,3304,3304,34000,0.2146,"RENT"
669792,3305,3305,46000,0.235,"RENT"
625544,3306,3306,80000,0.1551,"RENT"
583211,3307,3307,99700,0.1726,"RENT"
596744,3308,3308,44400,0.123,"RENT"
321970,3309,3309,37342.5,0.2497,"RENT"
821522,3310,3310,32000,0.1373,"RENT"
572106,3311,3311,61000,0.1701,"RENT"
657331,3312,3312,50000,0.1133,"RENT"
1271362,3313,3313,24000,0.246,"RENT"
979682,3314,3314,81000,0.1847,"RENT"
1277711,3315,3315,75000,0.2456,"RENT"
632677,3316,3316,77000,0.132,"RENT"
625662,3317,3317,50000,0.1373,"RENT"
511310,3318,3318,60000,0.1628,"RENT"
779979,3319,3319,113000,0.2388,"RENT"
780816,3320,3320,24000,0.1845,"RENT"
578657,3321,3321,70000,0.1848,"RENT"
985404,3322,3322,62000,0.097,"RENT"
622029,3323,3323,50000,0.2052,"RENT"
1265269,3324,3324,93000,0.0764,"RENT"
619894,3325,3325,30000,0.098,"RENT"
460127,3326,3326,42000,0.1949,"RENT"
726008,3327,3327,35000,0.205,"RENT"
646104,3328,3328,70000,0.1987,"RENT"
687546,3329,3329,67000,0.0888,"RENT"
1270526,3330,3330,58000,0.1097,"RENT"
423882,3331,3331,65000,0.0665,"RENT"
667129,3332,3332,20000,0.1758,"RENT"
715247,3333,3333,50000,0.1632,"RENT"
666932,3334,3334,40800,0.2494,"RENT"
640602,3335,3335,87000,0.1295,"RENT"
456482,3336,3336,39000,0.2319,"RENT"
667490,3337,3337,76000,0.1431,"RENT"
799990,3338,3338,65000,0.1497,"RENT"
1273139,3339,3339,45000,0.1571,"RENT"
662055,3340,3340,75000,0.1251,"RENT"
1033851,3341,3341,20000,0.1848,"RENT"
650060,3342,3342,90000,0.2373,"RENT"
620610,3343,3343,40000,0.1131,"RENT"
393363,3344,3344,47840,0.2059,"RENT"
306302,3345,3345,39000,0.148,"RENT"
1261753,3346,3346,29000,0.0848,"RENT"
632468,3347,3347,42000,0.2234,"RENT"
868635,3348,3348,49920,0.0743,"RENT"
990465,3349,3349,86400,0.1408,"RENT"
714873,3350,3350,60000,0.109,"RENT"
385516,3351,3351,66996,0.1553,"RENT"
298568,3352,3352,120000,0.0813,"RENT"
463633,3353,3353,16000,0.0735,"RENT"
598844,3354,3354,108000,0.0462,"RENT"
450593,3355,3355,48000,0.0708,"RENT"
809528,3356,3356,52000,0.1634,"RENT"
424550,3357,3357,34500,0.1471,"RENT"
342945,3358,3358,35300,0.1496,"RENT"
826408,3359,3359,40000,0.2172,"RENT"
731356,3360,3360,55000,0.1381,"RENT"
366249,3361,3361,68000,0.0529,"RENT"
1265448,3362,3362,72000,0.164,"RENT"
536873,3363,3363,29004,0.1051,"RENT"
775294,3364,3364,35880,0.1258,"RENT"
851805,3365,3365,32000,0.1121,"RENT"
318348,3366,3366,70000,0.0137,"RENT"
568128,3367,3367,89100,0.1651,"RENT"
512151,3368,3368,35000,0.1978,"RENT"
1003372,3369,3369,100000,0.1919,"RENT"
483959,3370,3370,34200,0.0842,"RENT"
998561,3371,3371,30000,0.1444,"RENT"
962173,3372,3372,45000,0.2235,"RENT"
329816,3373,3373,60000,0.2152,"RENT"
1273235,3374,3374,23000,0.1863,"RENT"
369303,3375,3375,45000,0.2475,"RENT"
992091,3376,3376,62000,0.1428,"RENT"
1024137,3377,3377,97000,0.1519,"RENT"
556393,3378,3378,89772,0.1035,"RENT"
405504,3379,3379,65000,0.0851,"RENT"
1091914,3380,3380,32000,0.198,"RENT"
676807,3381,3381,40000,0.1437,"RENT"
545760,3382,3382,22880,0.1956,"RENT"
768846,3383,3383,31500,0.1177,"RENT"
938196,3384,3384,100000,0.1339,"RENT"
1030553,3385,3385,48000,0.194,"RENT"
617011,3386,3386,48000,0.084,"RENT"
361999,3387,3387,116600,0.1189,"RENT"
1284334,3388,3388,26000,0.2312,"RENT"
1028272,3389,3389,45468,0.0293,"RENT"
1198401,3390,3390,125000,0.1884,"RENT"
356740,3391,3391,116700,0.1175,"RENT"
562030,3392,3392,58000,0.1812,"RENT"
506399,3393,3393,51504,0.2349,"RENT"
422320,3394,3394,35000,0.1339,"RENT"
1281332,3395,3395,52000,0.1558,"RENT"
594186,3396,3396,280000,0.1427,"RENT"
284630,3397,3397,90000,0.0881,"RENT"
680342,3398,3398,86000,0.134,"RENT"
664439,3399,3399,32640,0.1824,"RENT"
1008531,3400,3400,65600,0.1987,"RENT"
628692,3401,3401,90000,0.0927,"RENT"
672368,3402,3402,30000,0.1328,"RENT"
1259838,3403,3403,30000,0.236,"RENT"
896401,3404,3404,32500,0.1422,"RENT"
782661,3405,3405,49200,0.1297,"RENT"
958909,3406,3406,62000,0.1682,"RENT"
942366,3407,3407,45600,0.0621,"RENT"
666274,3408,3408,70000,0.06,"RENT"
353347,3409,3409,34000,0.2056,"RENT"
884467,3410,3410,30000,0.0736,"RENT"
772328,3411,3411,26880,0.125,"RENT"
810425,3412,3412,18000,0.1533,"RENT"
1038743,3413,3413,50000,0.2206,"RENT"
1285024,3414,3414,85000,0.0555,"RENT"
768736,3415,3415,64000,0.1911,"RENT"
1288770,3416,3416,28800,0.1896,"RENT"
722376,3417,3417,30000,0.118,"RENT"
1265125,3418,3418,61000,0.0557,"RENT"
1264855,3419,3419,35000,0.2105,"RENT"
645937,3420,3420,75000,0.2354,"RENT"
598655,3421,3421,106000,0.0932,"RENT"
821754,3422,3422,28800,0.1217,"RENT"
1030535,3423,3423,58000,0.0403,"RENT"
584496,3424,3424,60000,0.1722,"RENT"
1120701,3425,3425,30000,0.2324,"RENT"
806299,3426,3426,30000,0.232,"RENT"
800734,3427,3427,26400,0.235,"RENT"
701536,3428,3428,40000,0.1164,"RENT"
348951,3429,3429,54000,0.1876,"RENT"
784486,3430,3430,33000,0.1971,"RENT"
292832,3431,3431,32000,0.1328,"RENT"
1027873,3432,3432,51000,0.2075,"RENT"
984955,3433,3433,60000,0.2292,"RENT"
